# hypothesis: key = 00
# hypothesis: key = 86
0 -0.042546

# hypothesis: key = 87
0 0.021806

# hypothesis: key = 88
0 -0.000569

# hypothesis: key = 89
0 0.041598

# hypothesis: key = 8A
0 -0.000976

# hypothesis: key = 8B
0 -0.063464

# hypothesis: key = 8C
0 0.027809

# hypothesis: key = 8D
0 -0.038816

# hypothesis: key = 8E
0 -0.023140

# hypothesis: key = 8F
0 -0.013153

# hypothesis: key = 90
0 -0.060419

# hypothesis: key = 91
0 0.014840

# hypothesis: key = 92
0 -0.041870

# hypothesis: key = 93
0 -0.012591

# hypothesis: key = 94
0 0.028228

# hypothesis: key = 95
0 0.045818

# hypothesis: key = 96
0 0.108323

# hypothesis: key = 97
0 0.021569

# hypothesis: key = 98
0 0.030641

# hypothesis: key = 99
0 -0.059750

# hypothesis: key = 9A
0 0.019545

# hypothesis: key = 9B
0 0.039847

# hypothesis: key = 9C
0 0.047607

# hypothesis: key = 9D
0 -0.034541

# hypothesis: key = 9E
0 0.062261

# hypothesis: key = 9F
0 -0.037330

# hypothesis: key = A0
0 -0.069787

# hypothesis: key = A1
0 0.037728

# hypothesis: key = A2
0 -0.030824

# hypothesis: key = A3
0 0.115010

# hypothesis: key = A4
0 0.001839

# hypothesis: key = A5
0 0.310829

# hypothesis: key = A6
0 0.010148

# hypothesis: key = A7
0 -0.005678

# hypothesis: key = A8
0 -0.082694

# hypothesis: key = A9
0 -0.028417

# hypothesis: key = AA
0 0.030036

# hypothesis: key = AB
0 0.096903

# hypothesis: key = AC
0 -0.010067

# hypothesis: key = AD
0 0.041108

# hypothesis: key = AE
0 -0.044392

# hypothesis: key = AF
0 -0.046713

# hypothesis: key = B0
0 -0.023344

# hypothesis: key = B1
0 0.042189

# hypothesis: key = B2
0 -0.009378

# hypothesis: key = B3
0 0.040167

# hypothesis: key = B4
0 0.004263

# hypothesis: key = B5
0 -0.025076

# hypothesis: key = B6
0 -0.100447

# hypothesis: key = B7
0 -0.017096

# hypothesis: key = B8
0 -0.050883

# hypothesis: key = B9
0 -0.024775

# hypothesis: key = BA
0 -0.005442

# hypothesis: key = BB
0 0.046503

# hypothesis: key = BC
0 -0.005321

# hypothesis: key = BD
0 0.037831

# hypothesis: key = BE
0 0.015636

# hypothesis: key = BF
0 -0.016784

# hypothesis: key = C0
0 0.006522

# hypothesis: key = C1
0 0.035909

# hypothesis: key = C2
0 -0.069171

# hypothesis: key = C3
0 0.014113

# hypothesis: key = C4
0 -0.050530

# hypothesis: key = C5
0 -0.022224

# hypothesis: key = C6
0 -0.088881

# hypothesis: key = C7
0 0.070234

# hypothesis: key = C8
0 0.109860

# hypothesis: key = C9
0 0.029008

# hypothesis: key = CA
0 0.049026

# hypothesis: key = CB
0 -0.020896

# hypothesis: key = CC
0 -0.079515

# hypothesis: key = CD
0 0.082289

# hypothesis: key = CE
0 0.043156

# hypothesis: key = CF
0 -0.110172

# hypothesis: key = D0
0 0.011403

# hypothesis: key = D1
0 -0.042088

# hypothesis: key = D2
0 0.012924

# hypothesis: key = D3
0 0.009207

# hypothesis: key = D4
0 0.029557

# hypothesis: key = D5
0 0.026270

# hypothesis: key = D6
0 0.046635

# hypothesis: key = D7
0 -0.036922

# hypothesis: key = D8
0 0.071069

# hypothesis: key = D9
0 -0.083392

# hypothesis: key = DA
0 -0.030465

# hypothesis: key = DB
0 -0.004528

# hypothesis: key = DC
0 0.059920

# hypothesis: key = DD
0 -0.051242

# hypothesis: key = DE
0 0.072670

# hypothesis: key = DF
0 0.020088

# hypothesis: key = E0
0 -0.054462

# hypothesis: key = E1
0 0.025674

# hypothesis: key = E2
0 -0.031161

# hypothesis: key = E3
0 0.063849

# hypothesis: key = E4
0 -0.011299

# hypothesis: key = E5
0 0.040304

# hypothesis: key = E6
0 -0.030281

# hypothesis: key = E7
0 0.041760

# hypothesis: key = E8
0 -0.061123

# hypothesis: key = E9
0 -0.144796

# hypothesis: key = EA
0 -0.068516

# hypothesis: key = EB
0 0.000835

# hypothesis: key = EC
0 0.008421

# hypothesis: key = ED
0 0.028800

# hypothesis: key = EE
0 -0.072407

# hypothesis: key = EF
0 0.033987

# hypothesis: key = F0
0 0.003717

# hypothesis: key = F1
0 -0.041933

# hypothesis: key = F2
0 -0.061052

# hypothesis: key = F3
0 0.037338

# hypothesis: key = F4
0 -0.074862

# hypothesis: key = F5
0 -0.031761

# hypothesis: key = F6
0 -0.073104

# hypothesis: key = F7
0 0.044456

# hypothesis: key = F8
0 0.004515

# hypothesis: key = F9
0 0.103460

# hypothesis: key = FA
0 0.063748

# hypothesis: key = FB
0 -0.033529

# hypothesis: key = FC
0 0.006792

# hypothesis: key = FD
0 -0.007704

# hypothesis: key = FE
0 0.103293

# hypothesis: key = FF
0 0.053393

